ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1965-01-01,0.9459085612937658,0.9470011553681412,1.0418043526430734,0.9459085612937658,0.9459085612937658,0.04727848217468954,0.04727848217468954,0.04727848217468954,0.04727848217468954,0.04727848217468954,0.04727848217468954,0.0,0.0,0.0,0.9931870434684553
1966-01-01,0.9531022682240861,0.9499175165296485,1.0505156838940886,0.9531022682240861,0.9531022682240861,0.04532746499893331,0.04532746499893331,0.04532746499893331,0.04532746499893331,0.04532746499893331,0.04532746499893331,0.0,0.0,0.0,0.9984297332230194
1967-01-01,0.9602959751544063,0.9575516372292174,1.0514147864263617,0.9602959751544063,0.9602959751544063,0.04546822747108134,0.04546822747108134,0.04546822747108134,0.04546822747108134,0.04546822747108134,0.04546822747108134,0.0,0.0,0.0,1.0057642026254876
1968-01-01,0.9674731159292939,0.9638686665167675,1.066300348260181,0.9674731159292939,0.9674731159292939,0.047700721851249454,0.047700721851249454,0.047700721851249454,0.047700721851249454,0.047700721851249454,0.047700721851249454,0.0,0.0,0.0,1.0151738377805433
1969-01-01,0.9746699201035647,0.974501966513392,1.0715468811654612,0.9746699201035647,0.9746699201035647,0.0472784821746867,0.0472784821746867,0.0472784821746867,0.0472784821746867,0.0472784821746867,0.0472784821746867,0.0,0.0,0.0,1.0219484022782515
1970-01-01,0.9818365714313005,0.9784166413864537,1.0753013873990416,0.9818365714313005,0.9818365714313005,0.04532746499893378,0.04532746499893378,0.04532746499893378,0.04532746499893378,0.04532746499893378,0.04532746499893378,0.0,0.0,0.0,1.0271640364302344
1971-01-01,0.9890032227590363,0.981171868084808,1.084334010023555,0.9890032227590363,0.9890032227590363,0.04546822747108182,0.04546822747108182,0.04546822747108182,0.04546822747108182,0.04546822747108182,0.04546822747108182,0.0,0.0,0.0,1.0344714502301182
1972-01-01,0.9881103360150593,0.9831178761430661,1.0850667549803392,0.9881103360150593,0.9881103360150593,0.047700721851248504,0.047700721851248504,0.047700721851248504,0.047700721851248504,0.047700721851248504,0.047700721851248504,0.0,0.0,0.0,1.0358110578663078
1973-01-01,0.9872150030060304,0.9903515819426831,1.082283371114043,0.9872150030060304,0.9872150030060304,0.04727848217468623,0.04727848217468623,0.04727848217468623,0.04727848217468623,0.04727848217468623,0.04727848217468623,0.0,0.0,0.0,1.0344934851807166
1974-01-01,0.9863082025288341,0.9836828253357968,1.0754260217308096,0.9863082025288341,0.9863082025288341,0.04532746499893425,0.04532746499893425,0.04532746499893425,0.04532746499893425,0.04532746499893425,0.04532746499893425,0.0,0.0,0.0,1.0316356675277683
